"Chr","Start","End","Count","Diff","IBS_ratio"
"Chr09",13300000,13800000,33,0,100
"Chr09",13400000,13900000,22,0,100
"Chr09",13500000,1.4e+07,23,0,100
"Chr09",13600000,14100000,14,0,100
"Chr09",13700000,14200000,10,0,100
"Chr09",13800000,14300000,10,0,100
"Chr09",13900000,14400000,10,0,100
"Chr09",1.4e+07,14500000,8,0,100
"Chr09",14100000,14600000,9,0,100
"Chr09",14200000,14700000,16,0,100
"Chr09",14300000,14800000,22,0,100
"Chr09",14400000,14900000,23,0,100
"Chr09",14500000,1.5e+07,25,0,100
"Chr09",14600000,15100000,22,0,100
"Chr09",14700000,15200000,16,0,100
"Chr09",14800000,15300000,13,0,100
"Chr09",14900000,15400000,14,1,92.86
"Chr09",1.5e+07,15500000,17,1,94.12
"Chr09",15100000,15600000,19,1,94.74
"Chr09",15200000,15700000,25,1,96
"Chr09",15300000,15800000,30,1,96.67
"Chr09",15400000,15900000,38,0,100
"Chr09",15500000,1.6e+07,44,0,100
"Chr09",15600000,16100000,37,0,100
"Chr09",15700000,16200000,32,0,100
"Chr09",15800000,16300000,30,0,100
"Chr09",15900000,16400000,27,0,100
"Chr09",1.6e+07,16500000,23,0,100
"Chr09",16100000,16600000,23,0,100
"Chr09",16200000,16700000,21,0,100
"Chr09",16300000,16800000,15,0,100
"Chr09",16400000,16900000,8,0,100
"Chr09",16500000,1.7e+07,6,0,100
"Chr09",16600000,17100000,15,0,100
"Chr09",16700000,17200000,25,0,100
"Chr09",16800000,17300000,29,0,100
"Chr09",16900000,17400000,32,0,100
"Chr09",1.7e+07,17500000,28,0,100
"Chr09",17100000,17600000,21,0,100
"Chr09",17200000,17700000,15,0,100
"Chr09",17300000,17800000,18,0,100
"Chr09",17400000,17900000,15,0,100
"Chr09",17500000,1.8e+07,14,0,100
"Chr09",17600000,18100000,17,0,100
"Chr09",17700000,18200000,16,0,100
"Chr09",17800000,18300000,12,0,100
"Chr09",17900000,18400000,13,0,100
"Chr09",1.8e+07,18500000,16,0,100
"Chr09",18100000,18600000,10,0,100
"Chr09",18200000,18700000,7,0,100
"Chr09",18300000,18800000,9,0,100
"Chr09",18400000,18900000,9,0,100
"Chr09",18500000,1.9e+07,7,0,100
"Chr09",18600000,19100000,9,0,100
"Chr09",18700000,19200000,23,0,100
"Chr09",18800000,19300000,31,0,100
"Chr09",18900000,19400000,33,0,100
"Chr09",1.9e+07,19500000,36,0,100
"Chr09",19100000,19600000,38,0,100
"Chr09",19200000,19700000,30,0,100
"Chr09",19300000,19800000,28,0,100
"Chr09",19400000,19900000,29,0,100
"Chr09",19500000,2e+07,29,0,100
"Chr09",19600000,20100000,31,0,100
"Chr09",19700000,20200000,38,0,100
"Chr09",19800000,20300000,31,0,100
"Chr09",19900000,20400000,28,0,100
"Chr09",2e+07,20500000,33,0,100
"Chr09",20100000,20600000,29,0,100
"Chr09",20200000,20700000,16,0,100
"Chr09",20300000,20800000,19,0,100
"Chr09",20400000,20900000,24,1,95.83
"Chr09",20500000,2.1e+07,15,1,93.33
"Chr09",20600000,21100000,14,1,92.86
"Chr09",20700000,21200000,15,1,93.33
"Chr09",20800000,21300000,8,1,87.5
"Chr09",20900000,21400000,3,0,100
"Chr09",2.1e+07,21500000,3,0,100
"Chr09",21100000,21600000,2,0,100
"Chr09",21200000,21700000,3,0,100
"Chr09",21300000,21800000,3,0,100
"Chr09",21400000,21900000,2,0,100
"Chr09",21500000,2.2e+07,10,0,100
"Chr09",21600000,22100000,14,0,100
"Chr09",21700000,22200000,12,0,100
"Chr09",21800000,22300000,12,0,100
"Chr09",21900000,22400000,12,0,100
"Chr09",2.2e+07,22500000,4,0,100
"Chr09",22100000,22600000,1,0,100
"Chr09",22200000,22700000,3,0,100
"Chr09",22300000,22800000,8,0,100
"Chr09",22400000,22900000,19,0,100
"Chr09",22500000,2.3e+07,19,0,100
"Chr09",22600000,23100000,18,0,100
"Chr09",22700000,23200000,16,0,100
"Chr09",22800000,23300000,11,0,100
"Chr10",0,5e+05,12,2,83.33
"Chr10",1e+05,6e+05,13,2,84.62
"Chr10",2e+05,7e+05,11,1,90.91
"Chr10",3e+05,8e+05,8,0,100
"Chr10",4e+05,9e+05,2,0,100
"Chr10",5e+05,1e+06,1,0,100
"Chr10",6e+05,1100000,1,0,100
"Chr10",7e+05,1200000,1,0,100
"Chr10",8e+05,1300000,1,0,100
"Chr10",9e+05,1400000,1,0,100
"Chr10",1e+06,1500000,3,0,100
"Chr10",1100000,1600000,2,0,100
"Chr10",1200000,1700000,4,0,100
"Chr10",1300000,1800000,5,0,100
"Chr10",1400000,1900000,5,0,100
"Chr10",1500000,2e+06,3,0,100
"Chr10",1600000,2100000,3,0,100
"Chr10",1700000,2200000,4,0,100
"Chr10",1800000,2300000,5,0,100
"Chr10",1900000,2400000,6,0,100
"Chr10",2e+06,2500000,9,0,100
"Chr10",2100000,2600000,11,0,100
"Chr10",2200000,2700000,8,0,100
"Chr10",2300000,2800000,7,0,100
"Chr10",2400000,2900000,9,0,100
"Chr10",2500000,3e+06,14,0,100
"Chr10",2600000,3100000,20,0,100
"Chr10",2700000,3200000,22,0,100
"Chr10",2800000,3300000,21,0,100
"Chr10",2900000,3400000,18,0,100
"Chr10",3e+06,3500000,10,0,100
"Chr10",3100000,3600000,2,0,100
"Chr10",3200000,3700000,5,1,80
"Chr10",3300000,3800000,5,1,80
"Chr10",3400000,3900000,5,1,80
"Chr10",3500000,4e+06,9,1,88.89
"Chr10",3600000,4100000,10,1,90
"Chr10",3700000,4200000,5,0,100
"Chr10",3800000,4300000,5,0,100
"Chr10",3900000,4400000,5,0,100
"Chr10",4e+06,4500000,2,0,100
"Chr10",4100000,4600000,5,0,100
"Chr10",4200000,4700000,11,0,100
"Chr10",4300000,4800000,13,0,100
"Chr10",4400000,4900000,14,0,100
"Chr10",4500000,5e+06,13,0,100
"Chr10",4600000,5100000,9,0,100
"Chr10",4700000,5200000,3,0,100
"Chr10",4800000,5300000,2,0,100
"Chr10",4900000,5400000,7,0,100
"Chr10",5e+06,5500000,7,0,100
"Chr10",5100000,5600000,7,0,100
"Chr10",5200000,5700000,7,0,100
"Chr10",5300000,5800000,16,0,100
"Chr10",5400000,5900000,12,0,100
"Chr10",5500000,6e+06,14,0,100
"Chr10",5600000,6100000,14,0,100
"Chr10",5700000,6200000,14,0,100
"Chr10",5800000,6300000,4,0,100
"Chr10",5900000,6400000,2,0,100
"Chr10",6100000,6600000,14,1,92.86
"Chr10",6200000,6700000,18,1,94.44
"Chr10",6300000,6800000,21,2,90.48
"Chr10",6400000,6900000,22,2,90.91
"Chr10",6500000,7e+06,22,2,90.91
"Chr10",6600000,7100000,8,1,87.5
"Chr10",6700000,7200000,4,1,75
"Chr10",6800000,7300000,1,0,100
"Chr10",7e+06,7500000,1,0,100
"Chr10",7100000,7600000,1,0,100
"Chr10",7200000,7700000,4,0,100
"Chr10",7300000,7800000,4,0,100
"Chr10",7400000,7900000,4,0,100
"Chr10",7500000,8e+06,3,0,100
"Chr10",7600000,8100000,3,0,100
"Chr10",8200000,8700000,1,0,100
"Chr10",8300000,8800000,2,0,100
"Chr10",8400000,8900000,2,0,100
"Chr10",8500000,9e+06,2,0,100
"Chr10",8600000,9100000,2,0,100
"Chr10",8700000,9200000,1,0,100
"Chr10",8900000,9400000,1,0,100
"Chr10",9e+06,9500000,1,0,100
"Chr10",9100000,9600000,1,0,100
"Chr10",9200000,9700000,1,0,100
"Chr10",9300000,9800000,1,0,100
"Chr10",9600000,10100000,1,0,100
"Chr10",9700000,10200000,1,0,100
"Chr10",9800000,10300000,1,0,100
"Chr10",9900000,10400000,5,0,100
"Chr10",1e+07,10500000,6,0,100
"Chr10",10100000,10600000,5,0,100
"Chr10",10200000,10700000,9,0,100
"Chr10",10300000,10800000,13,0,100
"Chr10",10400000,10900000,9,0,100
"Chr10",10500000,1.1e+07,15,0,100
"Chr10",10600000,11100000,20,0,100
"Chr10",10700000,11200000,24,0,100
"Chr10",10800000,11300000,26,0,100
"Chr10",10900000,11400000,28,1,96.43
"Chr10",1.1e+07,11500000,23,1,95.65
"Chr10",11100000,11600000,32,1,96.88
"Chr10",11200000,11700000,30,1,96.67
"Chr10",11300000,11800000,31,1,96.77
"Chr10",11400000,11900000,53,0,100
"Chr10",11500000,1.2e+07,62,0,100
"Chr10",11600000,12100000,56,0,100
"Chr10",11700000,12200000,57,1,98.25
"Chr10",11800000,12300000,51,2,96.08
"Chr10",11900000,12400000,27,2,92.59
"Chr10",1.2e+07,12500000,28,2,92.86
"Chr10",12100000,12600000,21,2,90.48
"Chr10",12200000,12700000,18,1,94.44
"Chr10",12300000,12800000,22,0,100
"Chr10",12400000,12900000,22,0,100
"Chr10",12500000,1.3e+07,15,1,93.33
"Chr10",12600000,13100000,24,1,95.83
"Chr10",12700000,13200000,24,1,95.83
"Chr10",12800000,13300000,27,1,96.3
"Chr10",12900000,13400000,33,1,96.97
"Chr10",1.3e+07,13500000,33,0,100
"Chr10",13100000,13600000,29,0,100
"Chr10",13200000,13700000,33,0,100
"Chr10",13300000,13800000,34,0,100
"Chr10",13400000,13900000,34,0,100
"Chr10",13500000,1.4e+07,34,0,100
"Chr10",13600000,14100000,34,0,100
"Chr10",13700000,14200000,26,0,100
"Chr10",13800000,14300000,17,0,100
"Chr10",13900000,14400000,14,0,100
"Chr10",1.4e+07,14500000,13,0,100
"Chr10",14100000,14600000,25,1,96
"Chr10",14200000,14700000,38,1,97.37
"Chr10",14300000,14800000,49,1,97.96
"Chr10",14400000,14900000,48,1,97.92
"Chr10",14500000,1.5e+07,44,1,97.73
"Chr10",14600000,15100000,27,0,100
"Chr10",14700000,15200000,14,0,100
"Chr10",14800000,15300000,7,0,100
"Chr10",14900000,15400000,17,0,100
"Chr10",1.5e+07,15500000,20,0,100
"Chr10",15100000,15600000,21,0,100
"Chr10",15200000,15700000,23,0,100
"Chr10",15300000,15800000,22,0,100
"Chr10",15400000,15900000,17,0,100
"Chr10",15500000,1.6e+07,14,0,100
"Chr10",15600000,16100000,12,0,100
"Chr10",15700000,16200000,12,0,100
"Chr10",15800000,16300000,10,0,100
"Chr10",15900000,16400000,3,0,100
"Chr10",1.6e+07,16500000,9,0,100
"Chr10",16100000,16600000,12,0,100
"Chr10",16200000,16700000,14,0,100
"Chr10",16300000,16800000,15,0,100
"Chr10",16400000,16900000,22,0,100
"Chr10",16500000,1.7e+07,17,0,100
"Chr10",16600000,17100000,35,0,100
"Chr10",16700000,17200000,56,0,100
"Chr10",16800000,17300000,64,1,98.44
"Chr10",16900000,17400000,63,1,98.41
"Chr10",1.7e+07,17500000,76,2,97.37
"Chr10",17100000,17600000,81,2,97.53
"Chr10",17200000,17700000,62,2,96.77
"Chr10",17300000,17800000,64,1,98.44
"Chr10",17400000,17900000,78,1,98.72
"Chr10",17500000,1.8e+07,76,0,100
"Chr10",17600000,18100000,62,0,100
"Chr10",17700000,18200000,60,0,100
"Chr10",17800000,18300000,51,0,100
"Chr10",17900000,18400000,33,0,100
"Chr10",1.8e+07,18500000,25,0,100
"Chr10",18100000,18600000,17,0,100
"Chr10",18200000,18700000,13,0,100
"Chr10",18300000,18800000,10,0,100
"Chr10",18400000,18900000,8,0,100
"Chr10",18500000,1.9e+07,4,0,100
"Chr10",18700000,19200000,2,0,100
"Chr10",18800000,19300000,4,0,100
"Chr10",18900000,19400000,4,0,100
"Chr10",1.9e+07,19500000,7,0,100
"Chr10",19100000,19600000,9,0,100
"Chr10",19200000,19700000,10,0,100
"Chr10",19300000,19800000,11,0,100
"Chr10",19400000,19900000,14,0,100
"Chr10",19500000,2e+07,13,0,100
"Chr10",19600000,20100000,14,0,100
"Chr10",19700000,20200000,13,0,100
"Chr10",19800000,20300000,12,0,100
"Chr10",19900000,20400000,13,1,92.31
"Chr10",2e+07,20500000,13,1,92.31
"Chr10",20100000,20600000,10,1,90
"Chr10",20200000,20700000,14,1,92.86
"Chr10",20300000,20800000,16,1,93.75
"Chr10",20400000,20900000,28,0,100
"Chr10",20500000,2.1e+07,26,0,100
"Chr10",20600000,21100000,29,0,100
"Chr10",20700000,21200000,32,0,100
"Chr10",20800000,21300000,31,0,100
"Chr10",20900000,21400000,21,0,100
"Chr10",2.1e+07,21500000,27,0,100
"Chr10",21100000,21600000,29,0,100
"Chr10",21200000,21700000,22,0,100
"Chr10",21300000,21800000,24,0,100
"Chr10",21400000,21900000,25,0,100
"Chr10",21500000,2.2e+07,25,0,100
"Chr10",21600000,22100000,24,0,100
"Chr10",21700000,22200000,24,0,100
"Chr10",21800000,22300000,25,0,100
"Chr10",21900000,22400000,22,0,100
"Chr10",2.2e+07,22500000,22,0,100
"Chr10",22100000,22600000,19,0,100
"Chr10",22200000,22700000,18,0,100
"Chr10",22300000,22800000,17,0,100
"Chr10",22400000,22900000,14,0,100
"Chr10",22500000,2.3e+07,12,1,91.67
"Chr10",22600000,23100000,21,1,95.24
"Chr10",22700000,23200000,21,1,95.24
"Chr10",22800000,23300000,16,1,93.75
"Chr10",22900000,23400000,15,1,93.33
"Chr10",2.3e+07,23500000,11,0,100
"Chr10",23100000,23600000,1,0,100
"Chr11",0,5e+05,24,0,100
"Chr11",1e+05,6e+05,24,0,100
"Chr11",2e+05,7e+05,21,0,100
"Chr11",3e+05,8e+05,20,0,100
"Chr11",4e+05,9e+05,12,0,100
"Chr11",5e+05,1e+06,9,0,100
"Chr11",6e+05,1100000,9,0,100
"Chr11",7e+05,1200000,10,0,100
"Chr11",8e+05,1300000,17,0,100
"Chr11",9e+05,1400000,21,0,100
"Chr11",1e+06,1500000,26,0,100
"Chr11",1100000,1600000,34,0,100
"Chr11",1200000,1700000,31,0,100
"Chr11",1300000,1800000,21,0,100
"Chr11",1400000,1900000,22,0,100
"Chr11",1500000,2e+06,18,0,100
"Chr11",1600000,2100000,15,0,100
"Chr11",1700000,2200000,19,0,100
"Chr11",1800000,2300000,21,0,100
"Chr11",1900000,2400000,17,0,100
"Chr11",2e+06,2500000,24,0,100
"Chr11",2100000,2600000,34,1,97.06
"Chr11",2200000,2700000,28,1,96.43
"Chr11",2300000,2800000,28,1,96.43
"Chr11",2400000,2900000,27,1,96.3
"Chr11",2500000,3e+06,19,1,94.74
"Chr11",2600000,3100000,4,0,100
"Chr11",2700000,3200000,4,0,100
"Chr11",2800000,3300000,2,0,100
"Chr11",2900000,3400000,3,0,100
"Chr11",3e+06,3500000,3,0,100
"Chr11",3100000,3600000,3,0,100
"Chr11",3200000,3700000,3,0,100
"Chr11",3300000,3800000,3,0,100
"Chr11",3400000,3900000,2,0,100
"Chr11",3500000,4e+06,5,0,100
"Chr11",3600000,4100000,6,0,100
"Chr11",3700000,4200000,6,0,100
"Chr11",3800000,4300000,6,0,100
"Chr11",3900000,4400000,4,0,100
"Chr11",4e+06,4500000,1,0,100
"Chr11",4300000,4800000,2,0,100
"Chr11",4400000,4900000,3,0,100
"Chr11",4500000,5e+06,3,0,100
"Chr11",4600000,5100000,28,0,100
"Chr11",4700000,5200000,49,0,100
"Chr11",4800000,5300000,47,0,100
"Chr11",4900000,5400000,47,0,100
"Chr11",5e+06,5500000,50,0,100
"Chr11",5100000,5600000,26,1,96.15
"Chr11",5200000,5700000,5,1,80
"Chr11",5300000,5800000,5,1,80
"Chr11",5400000,5900000,4,1,75
"Chr11",5500000,6e+06,1,1,0
"Chr11",5600000,6100000,2,0,100
"Chr11",5700000,6200000,2,0,100
"Chr11",5800000,6300000,3,1,66.67
"Chr11",5900000,6400000,4,1,75
"Chr11",6e+06,6500000,4,1,75
"Chr11",6100000,6600000,2,1,50
"Chr11",6200000,6700000,2,1,50
"Chr11",6300000,6800000,1,0,100
"Chr11",7200000,7700000,2,1,50
"Chr11",7300000,7800000,11,1,90.91
"Chr11",7400000,7900000,13,2,84.62
"Chr11",7500000,8e+06,14,2,85.71
"Chr11",7600000,8100000,14,2,85.71
"Chr11",7700000,8200000,12,1,91.67
"Chr11",7800000,8300000,3,1,66.67
"Chr11",7900000,8400000,1,0,100
"Chr11",9e+06,9500000,1,0,100
"Chr11",9100000,9600000,1,0,100
"Chr11",9200000,9700000,1,0,100
"Chr11",9300000,9800000,1,0,100
"Chr11",9400000,9900000,1,0,100
"Chr11",9600000,10100000,4,0,100
"Chr11",9700000,10200000,9,0,100
"Chr11",9800000,10300000,9,0,100
"Chr11",9900000,10400000,9,0,100
"Chr11",1e+07,10500000,9,0,100
"Chr11",10100000,10600000,5,0,100
"Chr11",10200000,10700000,6,0,100
"Chr11",10300000,10800000,12,0,100
"Chr11",10400000,10900000,12,0,100
"Chr11",10500000,1.1e+07,14,0,100
"Chr11",10600000,11100000,14,0,100
"Chr11",10700000,11200000,8,0,100
"Chr11",10800000,11300000,2,0,100
"Chr11",10900000,11400000,2,0,100
"Chr11",11200000,11700000,1,1,0
"Chr11",11300000,11800000,1,1,0
"Chr11",11400000,11900000,1,1,0
"Chr11",11500000,1.2e+07,1,1,0
"Chr11",11600000,12100000,1,1,0
"Chr11",12700000,13200000,1,1,0
"Chr11",12800000,13300000,1,1,0
"Chr11",12900000,13400000,1,1,0
"Chr11",1.3e+07,13500000,1,1,0
"Chr11",13100000,13600000,2,2,0
"Chr11",13200000,13700000,1,1,0
"Chr11",13300000,13800000,1,1,0
"Chr11",13400000,13900000,1,1,0
"Chr11",13500000,1.4e+07,1,1,0
"Chr11",13900000,14400000,1,0,100
"Chr11",1.4e+07,14500000,1,0,100
"Chr11",14100000,14600000,1,0,100
"Chr11",14200000,14700000,1,0,100
"Chr11",14300000,14800000,2,1,50
"Chr11",14400000,14900000,2,2,0
"Chr11",14500000,1.5e+07,3,3,0
"Chr11",14600000,15100000,5,4,20
"Chr11",14700000,15200000,5,4,20
"Chr11",14800000,15300000,4,3,25
"Chr11",14900000,15400000,3,2,33.33
"Chr11",1.5e+07,15500000,3,1,66.67
"Chr11",15100000,15600000,7,0,100
"Chr11",15200000,15700000,7,0,100
"Chr11",15300000,15800000,7,0,100
"Chr11",15400000,15900000,7,0,100
"Chr11",15500000,1.6e+07,6,0,100
"Chr11",15700000,16200000,2,0,100
"Chr11",15800000,16300000,7,0,100
"Chr11",15900000,16400000,11,0,100
"Chr11",1.6e+07,16500000,15,0,100
"Chr11",16100000,16600000,21,0,100
"Chr11",16200000,16700000,19,0,100
"Chr11",16300000,16800000,14,0,100
"Chr11",16400000,16900000,10,0,100
"Chr11",16500000,1.7e+07,6,0,100
"Chr11",17100000,17600000,6,0,100
"Chr11",17200000,17700000,6,0,100
"Chr11",17300000,17800000,9,0,100
"Chr11",17400000,17900000,9,0,100
"Chr11",17500000,1.8e+07,10,0,100
"Chr11",17600000,18100000,4,0,100
"Chr11",17700000,18200000,4,0,100
"Chr11",17800000,18300000,3,0,100
"Chr11",17900000,18400000,3,0,100
"Chr11",1.8e+07,18500000,4,0,100
"Chr11",18100000,18600000,5,0,100
"Chr11",18200000,18700000,5,0,100
"Chr11",18300000,18800000,3,0,100
"Chr11",18400000,18900000,7,0,100
"Chr11",18500000,1.9e+07,5,0,100
"Chr11",18600000,19100000,8,0,100
"Chr11",18700000,19200000,9,0,100
"Chr11",18800000,19300000,9,0,100
"Chr11",18900000,19400000,13,1,92.31
"Chr11",1.9e+07,19500000,20,1,95
"Chr11",19100000,19600000,29,1,96.55
"Chr11",19200000,19700000,29,1,96.55
"Chr11",19300000,19800000,29,1,96.55
"Chr11",19400000,19900000,21,0,100
"Chr11",19500000,2e+07,17,0,100
"Chr11",19600000,20100000,4,0,100
"Chr11",19700000,20200000,13,0,100
"Chr11",19800000,20300000,13,0,100
"Chr11",19900000,20400000,13,0,100
"Chr11",2e+07,20500000,10,0,100
"Chr11",20100000,20600000,10,0,100
"Chr11",20800000,21300000,1,0,100
"Chr11",20900000,21400000,1,0,100
"Chr11",2.1e+07,21500000,1,0,100
"Chr11",21100000,21600000,1,0,100
"Chr11",21200000,21700000,1,0,100
"Chr11",2.2e+07,22500000,3,0,100
"Chr11",22100000,22600000,3,0,100
"Chr11",22200000,22700000,3,0,100
"Chr11",22300000,22800000,3,0,100
"Chr11",22400000,22900000,3,0,100
"Chr11",22600000,23100000,2,0,100
"Chr11",22700000,23200000,3,0,100
"Chr11",22800000,23300000,4,0,100
"Chr11",22900000,23400000,4,0,100
"Chr11",2.3e+07,23500000,4,0,100
"Chr11",23100000,23600000,2,0,100
"Chr11",23200000,23700000,1,0,100
"Chr11",23700000,24200000,1,1,0
"Chr11",23800000,24300000,2,1,50
"Chr11",23900000,24400000,2,1,50
"Chr11",2.4e+07,24500000,2,1,50
"Chr11",24100000,24600000,2,1,50
"Chr11",24200000,24700000,1,0,100
"Chr11",24300000,24800000,3,0,100
"Chr11",24400000,24900000,3,0,100
"Chr11",24500000,2.5e+07,4,0,100
"Chr11",24600000,25100000,6,0,100
"Chr11",24700000,25200000,9,0,100
"Chr11",24800000,25300000,7,0,100
"Chr11",24900000,25400000,7,0,100
"Chr11",2.5e+07,25500000,6,0,100
"Chr11",25100000,25600000,6,0,100
"Chr11",25200000,25700000,4,0,100
"Chr11",25300000,25800000,3,0,100
"Chr11",25400000,25900000,3,0,100
"Chr11",25500000,2.6e+07,3,0,100
"Chr11",25600000,26100000,1,0,100
"Chr11",25800000,26300000,1,0,100
"Chr11",25900000,26400000,1,0,100
"Chr11",2.6e+07,26500000,1,0,100
"Chr11",26100000,26600000,1,0,100
"Chr11",26200000,26700000,1,0,100
"Chr11",27200000,27700000,2,0,100
"Chr11",27300000,27800000,2,0,100
"Chr11",27400000,27900000,2,0,100
"Chr11",27500000,2.8e+07,2,0,100
"Chr11",27600000,28100000,2,0,100
"Chr12",0,5e+05,3,0,100
"Chr12",1e+05,6e+05,3,0,100
"Chr12",2e+05,7e+05,8,0,100
"Chr12",3e+05,8e+05,9,0,100
"Chr12",4e+05,9e+05,9,0,100
"Chr12",5e+05,1e+06,9,0,100
"Chr12",6e+05,1100000,11,0,100
"Chr12",7e+05,1200000,9,0,100
"Chr12",8e+05,1300000,15,0,100
"Chr12",9e+05,1400000,18,0,100
"Chr12",1e+06,1500000,23,0,100
"Chr12",1100000,1600000,29,0,100
"Chr12",1200000,1700000,32,0,100
"Chr12",1300000,1800000,33,0,100
"Chr12",1400000,1900000,35,0,100
"Chr12",1500000,2e+06,32,0,100
"Chr12",1600000,2100000,24,0,100
"Chr12",1700000,2200000,19,1,94.74
"Chr12",1800000,2300000,21,1,95.24
"Chr12",1900000,2400000,21,1,95.24
"Chr12",2e+06,2500000,29,1,96.55
"Chr12",2100000,2600000,35,1,97.14
"Chr12",2200000,2700000,33,0,100
"Chr12",2300000,2800000,25,0,100
"Chr12",2400000,2900000,29,1,96.55
"Chr12",2500000,3e+06,20,1,95
"Chr12",2600000,3100000,17,2,88.24
"Chr12",2700000,3200000,16,2,87.5
"Chr12",2800000,3300000,13,2,84.62
"Chr12",2900000,3400000,5,1,80
"Chr12",3e+06,3500000,6,1,83.33
"Chr12",3100000,3600000,4,0,100
"Chr12",3200000,3700000,6,0,100
"Chr12",3300000,3800000,7,0,100
"Chr12",3400000,3900000,6,0,100
"Chr12",3500000,4e+06,4,0,100
"Chr12",3600000,4100000,3,0,100
"Chr12",3700000,4200000,1,0,100
"Chr12",4e+06,4500000,2,0,100
"Chr12",4100000,4600000,3,1,66.67
"Chr12",4200000,4700000,8,1,87.5
"Chr12",4300000,4800000,8,1,87.5
"Chr12",4400000,4900000,8,1,87.5
"Chr12",4500000,5e+06,6,1,83.33
"Chr12",4600000,5100000,11,0,100
"Chr12",4700000,5200000,14,0,100
"Chr12",4800000,5300000,14,0,100
"Chr12",4900000,5400000,14,0,100
"Chr12",5e+06,5500000,14,0,100
"Chr12",5100000,5600000,8,0,100
"Chr12",5200000,5700000,2,0,100
"Chr12",5300000,5800000,2,0,100
"Chr12",5400000,5900000,2,0,100
"Chr12",5500000,6e+06,2,0,100
"Chr12",5600000,6100000,2,0,100
"Chr12",5700000,6200000,1,0,100
"Chr12",5800000,6300000,3,0,100
"Chr12",5900000,6400000,4,0,100
"Chr12",6e+06,6500000,4,0,100
"Chr12",6100000,6600000,6,1,83.33
"Chr12",6200000,6700000,5,1,80
"Chr12",6300000,6800000,3,1,66.67
"Chr12",6400000,6900000,2,1,50
"Chr12",6500000,7e+06,6,1,83.33
"Chr12",6600000,7100000,4,0,100
"Chr12",6700000,7200000,6,0,100
"Chr12",6800000,7300000,6,0,100
"Chr12",6900000,7400000,10,1,90
"Chr12",7e+06,7500000,8,1,87.5
"Chr12",7100000,7600000,11,1,90.91
"Chr12",7200000,7700000,13,1,92.31
"Chr12",7300000,7800000,13,1,92.31
"Chr12",7400000,7900000,10,0,100
"Chr12",7500000,8e+06,8,0,100
"Chr12",7600000,8100000,10,0,100
"Chr12",7700000,8200000,6,0,100
"Chr12",7800000,8300000,6,0,100
"Chr12",7900000,8400000,6,0,100
"Chr12",8e+06,8500000,6,0,100
"Chr12",8100000,8600000,1,0,100
"Chr12",8200000,8700000,1,0,100
"Chr12",8300000,8800000,1,0,100
"Chr12",8400000,8900000,3,0,100
"Chr12",8500000,9e+06,14,0,100
"Chr12",8600000,9100000,14,0,100
"Chr12",8700000,9200000,14,0,100
"Chr12",8800000,9300000,15,0,100
"Chr12",8900000,9400000,12,0,100
"Chr12",9e+06,9500000,1,0,100
"Chr12",9100000,9600000,3,0,100
"Chr12",9200000,9700000,4,0,100
"Chr12",9300000,9800000,3,0,100
"Chr12",9400000,9900000,3,0,100
"Chr12",9500000,1e+07,3,0,100
"Chr12",9600000,10100000,1,0,100
"Chr12",11300000,11800000,2,0,100
"Chr12",11400000,11900000,2,0,100
"Chr12",11500000,1.2e+07,2,0,100
"Chr12",11600000,12100000,2,0,100
"Chr12",11700000,12200000,2,0,100
"Chr12",12200000,12700000,1,0,100
"Chr12",12300000,12800000,1,0,100
"Chr12",12400000,12900000,1,0,100
"Chr12",12500000,1.3e+07,10,0,100
"Chr12",12600000,13100000,24,0,100
"Chr12",12700000,13200000,42,0,100
"Chr12",12800000,13300000,45,0,100
"Chr12",12900000,13400000,45,0,100
"Chr12",1.3e+07,13500000,36,0,100
"Chr12",13100000,13600000,22,0,100
"Chr12",13200000,13700000,4,0,100
"Chr12",13300000,13800000,1,0,100
"Chr12",13400000,13900000,1,0,100
"Chr12",13500000,1.4e+07,1,0,100
"Chr12",13600000,14100000,2,0,100
"Chr12",13700000,14200000,2,0,100
"Chr12",13800000,14300000,3,0,100
"Chr12",13900000,14400000,7,0,100
"Chr12",1.4e+07,14500000,8,0,100
"Chr12",14100000,14600000,7,0,100
"Chr12",14200000,14700000,11,0,100
"Chr12",14300000,14800000,10,0,100
"Chr12",14400000,14900000,6,0,100
"Chr12",14500000,1.5e+07,5,0,100
"Chr12",14600000,15100000,5,0,100
"Chr12",14700000,15200000,3,0,100
"Chr12",14800000,15300000,3,0,100
"Chr12",14900000,15400000,6,0,100
"Chr12",1.5e+07,15500000,6,0,100
"Chr12",15100000,15600000,6,0,100
"Chr12",15200000,15700000,3,0,100
"Chr12",15300000,15800000,4,0,100
"Chr12",15400000,15900000,2,0,100
"Chr12",15500000,1.6e+07,2,0,100
"Chr12",15600000,16100000,2,0,100
"Chr12",15700000,16200000,2,0,100
"Chr12",15800000,16300000,1,0,100
"Chr12",15900000,16400000,7,0,100
"Chr12",1.6e+07,16500000,7,0,100
"Chr12",16100000,16600000,11,0,100
"Chr12",16200000,16700000,11,0,100
"Chr12",16300000,16800000,11,0,100
"Chr12",16400000,16900000,4,0,100
"Chr12",16500000,1.7e+07,4,0,100
"Chr12",16600000,17100000,1,0,100
"Chr12",16700000,17200000,1,0,100
"Chr12",16800000,17300000,3,0,100
"Chr12",16900000,17400000,12,0,100
"Chr12",1.7e+07,17500000,12,0,100
